,zpid,price,priceLabel,beds,baths,area,statusType,statusText,isFavorite,isUserClaimingOwner,isUserConfirmedClaim,imgSrc,hasImage,visited,listingType,shouldShowZestimateAsPrice,detailUrl,pgapt,sgapt,has3DModel,hasVideo,isHomeRec,address,info3String,info1String,brokerName,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,availabilityDate,timeOnZillow,latLong_latitude,latLong_longitude,variableData_type,variableData_text,variableData_data_isFresh,hdpData_homeInfo_zpid,hdpData_homeInfo_zipcode,hdpData_homeInfo_city,hdpData_homeInfo_state,hdpData_homeInfo_latitude,hdpData_homeInfo_longitude,hdpData_homeInfo_price,hdpData_homeInfo_datePriceChanged,hdpData_homeInfo_bathrooms,hdpData_homeInfo_bedrooms,hdpData_homeInfo_livingArea,hdpData_homeInfo_homeType,hdpData_homeInfo_homeStatus,hdpData_homeInfo_daysOnZillow,hdpData_homeInfo_isFeatured,hdpData_homeInfo_shouldHighlight,hdpData_homeInfo_zestimate,hdpData_homeInfo_rentZestimate,hdpData_homeInfo_listing_sub_type_is_FSBA,hdpData_homeInfo_priceReduction,hdpData_homeInfo_isUnmappable,hdpData_homeInfo_isPreforeclosureAuction,hdpData_homeInfo_homeStatusForHDP,hdpData_homeInfo_priceForHDP,hdpData_homeInfo_priceChange,hdpData_homeInfo_isNonOwnerOccupied,hdpData_homeInfo_isPremierBuilder,hdpData_homeInfo_isZillowOwned,hdpData_homeInfo_currency,hdpData_homeInfo_country,hdpData_homeInfo_taxAssessedValue,hdpData_homeInfo_lotAreaValue,hdpData_homeInfo_lotAreaUnit,hdpData_homeInfo_listing_sub_type_is_openHouse,hdpData_homeInfo_listing_sub_type_is_comingSoon,hdpData_homeInfo_openHouse,hdpData_homeInfo_open_house_info_open_house_showing,variableData,hdpData_homeInfo_listing_sub_type_is_newHome,hdpData_homeInfo_newConstructionType,hdpData_homeInfo_videoCount,communityName,isPropertyResultCDP,style,isCdpResult,unitCount,hdpData_homeInfo_group_type,hdpData_homeInfo_priceSuffix,hdpData_homeInfo_providerListingID,hdpData_homeInfo_unit,hdpData_homeInfo_listing_sub_type_is_bankOwned,schools_rating,school_district,num_stories,year_built,year_renovated,sq_ft_finished,total_sq_ft,lot_sq_ft,taxable_land_value,taxable_improvement_value,county_name,basement_information_BASEMENT_SQUARE_FEET,basement_information_BASEMENT_FINISH_CODE,basement_information_BASEMENT_TYPE_CODE,bathroom_information_FULL_BATHS,bathroom_information_HALF_BATHS,heating_&_cooling_HEATING_TYPE_CODE,room_information_TOTAL_ROOMS,exterior_information_CONDITION_CODE,exterior_information_STYLE_CODE,exterior_information_CONSTRUCTION_TYPE_CODE,exterior_information_BUILDING_QUALITY_CODE,exterior_information_EXTERIOR_WALL_CODE,exterior_information_ROOF_COVER_CODE,exterior_information_ROOF_TYPE_CODE,exterior_information_BUILDING_CODE,property_information_SUBDIVISION_NAME,property_information_LIVING_SQUARE_FEET,property_information_GROUND_FLOOR_SQUARE_FEET,property_information_BUILDING_SQUARE_FEET,property_information_STORIES_NUMBER,property_information_STORIES_CODE,property_information_LEGAL_DESCRIPTION,parking_&_garage_information_PARKING_TYPE,parking_&_garage_information_GARAGE_PARKING_SQUARE_FEET,parking_&_garage_information_GARAGE_CODE,lot_information_NUMBER_OF_BUILDINGS,lot_information_LAND_SQUARE_FOOTAGE,lot_information_LEGAL_LOT_NUMBER,lot_information_LEGAL_BLOCK_NUMBER,lot_information_MUNICIPALITY_NAME,lot_information_ACRES,lot_information_COUNTY_USE_DESCRIPTION,assessor_information_ASSESSED_YEAR,assessor_information_TAX_AREA,heating_&_cooling_AIR_CONDITIONING_CODE,fireplace_information_FIREPLACE_INDICATOR,property_information_ADJUSTED_GROSS_SQUARE_FEET,parking_&_garage_information_PARKING_SPACES,lot_information_ZONING_CODE,lot_information_STATE_USE_DESCRIPTION,bathroom_information_THREE_QUARTERS_BATHS,fireplace_information_NUMBER_OF_FIREPLACES,location_information_LOCATION_INFLUENCE_CODE,fireplace_information_FIREPLACE_TYPE_CODE,exterior_information_BUILDING_IMPROVEMENT_CODE,pool_information_POOL_CODE,pool_information_POOL_INDICATOR,lot_information_DEPTH_FOOTAGE,lot_information_FRONT_FOOTAGE,bathroom_information_BATH_FIXTURES,heating_&_cooling_FUEL_CODE,property_information_GROSS_SQUARE_FEET,utility_information_UTILITIES_CODE,property_information_SA_LGL_DSCRPTN,property_information_SA_CONSTRUCTION_CODE,property_information_SA_HEATING_COOLING,property_information_SA_FIREPLACE_CODE,property_information_SA_GARAGE_CARPORT,property_information_SA_NBR_UNITS,exterior_information_FOUNDATION_CODE,utility_information_SEWER_CODE,utility_information_WATER_CODE
625,123602176,"$1,250,000",$1.25M,6.0,4.0,5002.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/0553c66310fa5e4f0cac24c3c2c59d5f-p_e.jpg,True,False,,False,/homedetails/18679-W-87th-Dr-Arvada-CO-80007/123602176_zpid/,ForSale,For Sale (Broker),False,False,False,18679 W 87th Dr Arvada CO 80007,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #4468214,Kentwood Real Estate Cherry Creek,True,False,False,,1992906338,39.855892,-105.21023,,,,123602176,80007,Arvada,CO,39.855892,-105.21023,1250000.0,,4.0,6.0,5002.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,1250002.0,4125.0,True,,False,False,FOR_SALE,1250000.0,,True,False,False,USD,USA,890973.0,0.37192378328741965,acres,,,,,,,,,,,,,,,,,,,8.0,Jefferson County R-1 School District,1.0,2020.0,2020.0,2502.0,2502.0,16201.0,13100.0,48823.0,Jefferson County,"2,502",,,,,Forced Air,,,Ranch,,Above Average,,,,Single Family,LEYDEN ROCK SUB FLG 6,"2,502","2,502","5,607",1,1,SECTION 27 TOWNSHIP 02 RANGE 70 QTR NE SUBDIVISIONCD 469995 SUBDIVISIONNAME LEYDEN ROCK SUB FLG NO 6 BLOCK 001 LOT 0137 SIZE: 16201 TRACT VALUE: .372,Attached Garage,603,Attached,1,"16,201",137,1,,0.3719,,2022,,Central and Unit,Has Fireplace,"5,004",,,IMPROVED RESID LAND,,1,,,,,,,,,,,,,,,,,,,,
626,13789298,"$850,000",$850K,4.0,3.0,2891.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/e6bb4bcf6b900556989fd39923eee340-p_e.jpg,True,False,,False,/homedetails/2503-S-Balsam-St-Lakewood-CO-80227/13789298_zpid/,ForSale,For Sale (Broker),True,False,False,2503 S Balsam St Lakewood CO 80227,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #4593366,West and Main Homes Inc,True,False,False,,2077047339,39.671352,-105.08948,3D_HOME,3D Tour,,13789298,80227,Lakewood,CO,39.671352,-105.08948,850000.0,,3.0,4.0,2891.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,868898.0,3097.0,True,,False,False,FOR_SALE,850000.0,,True,False,False,USD,USA,503277.0,0.27637741046831954,acres,,,,,,,,,,,,,,,,,,,5.5,Jefferson County R-1 School District,,1968.0,1969.0,2171.0,2171.0,12039.0,14815.0,20162.0,Jefferson County,720,Finished,Finished,1,,Forced Air,,,Split Level,Masonry,Average,,,,Single Family,WESTGATE FLG # 3,"2,171","1,376","3,334",,Split Level,SECTION 26 TOWNSHIP 04 RANGE 69 SUBDIVISIONCD 819000 SUBDIVISIONNAME WESTGATE FLG # 3 BLOCK LOT 0192 SIZE: 12039 TRACT VALUE: .276,Attached Garage,443,Attached,1,"12,039",192,,,0.2764,,2022,,,Has Fireplace,"2,891",,,IMPROVED RESID LAND,2,1,,,,,,,,,,,,,,,,,,,,
627,13821426,"$655,000",$655K,4.0,3.0,2737.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/0537137b1a629f6f7a4f2d7858635804-p_e.jpg,True,False,,False,/homedetails/8130-W-Walker-Dr-Littleton-CO-80123/13821426_zpid/,ForSale,For Sale (Broker),False,False,False,8130 W Walker Dr Littleton CO 80123,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #1911742,Corcoran Perry & Co.,True,False,False,,2078119000,39.600258,-105.08817,PRICE_REDUCTION,"$14,000 (Apr 12)",,13821426,80123,Littleton,CO,39.600258,-105.08817,655000.0,1681282800000.0,3.0,4.0,2737.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,666909.0,3152.0,True,"$14,000 (Apr 12)",False,False,FOR_SALE,655000.0,-14000.0,True,False,False,USD,USA,430368.0,7524.0,sqft,,,,,,,,,,,,,,,,,,,6.5,Jefferson County R-1 School District,,1975.0,1975.0,2087.0,2087.0,7524.0,8784.0,21127.0,Jefferson County,650,,,1,1,Forced Air,,,Split Level,Wood,Average,,,,Single Family,WOODMAR SQUARE # 1,"2,087","1,112","3,216",,Split Level,SECTION 23 TOWNSHIP 05 RANGE 69 QTR SW SUBDIVISIONCD 853000 SUBDIVISIONNAME WOODMAR SQUARE # 1 BLOCK 012 LOT 0002 SIZE: 7524 TRACT VALUE: .173,Attached Garage,479,Attached,1,"7,524",2,12,,0.1727,,2022,,,Has Fireplace,"2,737",,P-D,IMPROVED RESID LAND,1,1,,,,,,,,,,,,,,,,,,,,
628,96755269,"$1,015,000",$1.02M,3.0,3.0,4011.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/197ab91587033c7bb9e8d5006ba4f52b-p_e.jpg,True,False,,False,/homedetails/2315-S-Juniper-Cir-Lakewood-CO-80228/96755269_zpid/,ForSale,For Sale (Broker),True,False,False,2315 S Juniper Cir Lakewood CO 80228,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #5764130,Redfin Corporation,True,False,False,,2110679339,39.67396,-105.166046,3D_HOME,3D Tour,,96755269,80228,Lakewood,CO,39.67396,-105.166046,1015000.0,1681282800000.0,3.0,3.0,4011.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,1015119.0,4358.0,True,"$10,000 (Apr 12)",False,False,FOR_SALE,1015000.0,-10000.0,True,False,False,USD,USA,771295.0,6940.0,sqft,,,,,,,,,,,,,,,,,,,7.3,Jefferson County R-1 School District,1.0,2014.0,2014.0,2160.0,2160.0,6940.0,18237.0,35368.0,Jefferson County,"1,851",,,1,1,Forced Air,,,Ranch,Frame/Masonry,Above Average,,,,Single Family,SOLTERRA SUB FLG 3,"2,160","2,160","4,634",1,1,SECTION 25 TOWNSHIP 04 RANGE 70 QTR SE SUBDIVISIONCD 693445 SUBDIVISIONNAME SOLTERRA SUB FLG 3 BLOCK 001 LOT 0005 SIZE: 6940 TRACT VALUE: .159,Attached Garage,623,Attached,1,"6,940",5,1,,0.1593,,2022,,Central and Unit,Has Fireplace,"4,011",,,IMPROVED RESID LAND,1,1,,,Ranch,,,,,,,,,,,,,,,,,
629,123600571,"$925,000",$925K,4.0,4.0,4921.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/6161fd4b35f0fc3fb39df4ac745ba3e7-p_e.jpg,True,False,,False,/homedetails/8802-Flattop-St-Arvada-CO-80007/123600571_zpid/,ForSale,For Sale (Broker),True,False,False,8802 Flattop St Arvada CO 80007,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #5687712,Keller Williams DTC,True,False,False,,2232789339,39.85584,-105.21985,3D_HOME,3D Tour,,123600571,80007,Arvada,CO,39.85584,-105.21985,925000.0,1682060400000.0,4.0,4.0,4921.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,933161.0,4013.0,True,"$25,000 (Apr 21)",False,False,FOR_SALE,925000.0,-25000.0,True,False,False,USD,USA,625731.0,8352.0,sqft,,,,,,,,,,,,,,,,,,,8.0,Jefferson County R-1 School District,2.0,2018.0,2018.0,3389.0,3389.0,8352.0,7495.0,35993.0,Jefferson County,"1,532",,,,,Forced Air,,,,,Good,,,,Single Family,LEYDEN ROCK SUB FLG 6,"3,389","1,532","5,583",2,2,SECTION 27 TOWNSHIP 02 RANGE 70 QTR NW SUBDIVISIONCD 469995 SUBDIVISIONNAME LEYDEN ROCK SUB FLG NO 6 BLOCK 005 LOT 0001 SIZE: 8352 TRACT VALUE: .192,Attached Garage,662,Attached,1,"8,352",1,5,,0.1917,,2022,,Central and Unit,Has Fireplace,"4,921",,,IMPROVED RESID LAND,,1,,,,,,,,,,,,,,,,,,,,
630,130389067,"$6,749,000",$6.75M,5.0,10.0,17716.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/891723698b2761845eaa551167ded85d-p_e.jpg,True,False,,False,/homedetails/6455-Dakota-Ridge-Dr-Golden-CO-80403/130389067_zpid/,ForSale,For Sale (Broker),False,True,False,6455 Dakota Ridge Dr Golden CO 80403,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #1701668,MODUS Real Estate,True,False,False,,2441565339,39.813213,-105.25235,VIDEO_WALKTHROUGH,Video Walkthrough,,130389067,80403,Golden,CO,39.813213,-105.25235,6749000.0,,10.0,5.0,17716.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,6577596.0,27945.0,True,,False,False,FOR_SALE,6749000.0,,True,False,False,USD,USA,2728220.0,35.04,acres,,,,,,,,1.0,,,,,,,,,,,7.0,Jefferson County R-1 School District,2.0,2003.0,2003.0,13282.0,13282.0,1526517.0,13247.0,176841.0,Jefferson County,"1,700",Finished,Finished,1,2,Forced Air,,,,Frame/Masonry,Excellent,,,,Single Family,,"13,282","10,672","16,155",2,2,SECTION 08 TOWNSHIP 03 RANGE 70 QTR NW SIZE: 898425 VALUE: 20.625 KEY=001 SECTION 05 TOWNSHIP 03 RANGE 70 QTR SW SIZE: 628092 VALUE: 14.419 KEY=019,Detached Garage,"3,693",Detached,1,"1,526,517",11,,,35.044,,2022,,,Has Fireplace,"13,282",,A-2,RESID VACANT LAND LIMITED SIZE,4,3,,,,,Has Pool,,,,,,,,,,,,,,,
631,13812726,"$925,000",$925K,3.0,3.0,3404.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/df3cba0db12fce5b50cf9923c3ef6fd2-p_e.jpg,True,False,,False,/homedetails/7146-W-Belmont-Dr-Littleton-CO-80123/13812726_zpid/,ForSale,For Sale (Broker),False,False,False,7146 W Belmont Dr Littleton CO 80123,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #9083146,RE/MAX Professionals,True,False,False,,2511100339,39.62091,-105.080345,,,,13812726,80123,Littleton,CO,39.62091,-105.080345,925000.0,,3.0,3.0,3404.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,938631.0,3800.0,True,,False,False,FOR_SALE,925000.0,,True,False,False,USD,USA,553083.0,6378.0,sqft,,,,,,,,,,,,,,,,,,,6.8,Jefferson County R-1 School District,1.0,1999.0,1999.0,2189.0,2189.0,6378.0,11806.0,26633.0,Jefferson County,"1,215",,,1,,Forced Air,,,Ranch,Wood,Good,,,,Single Family,VILLAGES AT RACCOON CREEK LAKEWOOD FLG #4,"2,189","2,189","3,814",1,1,SECTION 14 TOWNSHIP 05 RANGE 69 QTR NE SUBDIVISIONCD 781300 SUBDIVISIONNAME VILLAGES AT RACCOON CREEK LAKEWOOD FLG #4 BLOCK 006 LOT 0008 SIZE: 6378 TRACT VALUE: .146,Attached Garage,410,Attached,1,"6,378",8,6,,0.1464,,2022,,,Has Fireplace,"3,404",,,IMPROVED RESID LAND,1,1,Open Space,,Ranch,,,,,,,,,,,,,,,,,
632,68061395,"$788,900",$789K,3.0,4.0,2792.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/441b48ced3d63c841e97e07186322183-p_e.jpg,True,False,,False,/homedetails/6247-S-Miller-Ct-Littleton-CO-80127/68061395_zpid/,ForSale,For Sale (Broker),False,False,False,6247 S Miller Ct Littleton CO 80127,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #8989450,Resident Realty North Metro LLC,True,False,False,,2514883340,39.603355,-105.11745,PRICE_REDUCTION,"$6,100 (Apr 14)",,68061395,80127,Littleton,CO,39.603355,-105.11745,788900.0,1681455600000.0,4.0,3.0,2792.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,801790.0,2999.0,True,"$6,100 (Apr 14)",False,False,FOR_SALE,788900.0,-6100.0,True,False,False,USD,USA,549472.0,5918.0,sqft,,,,,,,,,,,,,,,,,,,7.5,Jefferson County R-1 School District,2.0,2006.0,2006.0,2017.0,2017.0,5918.0,10356.0,27832.0,Jefferson County,775,Finished,Partial Finished,1,1,Forced Air,,,,Wood,Good,,,,Single Family,ALPERS FARM,"2,017","1,262","3,296",2,2,SECTION 21 TOWNSHIP 05 RANGE 69 QTR NE SUBDIVISIONCD 018805 SUBDIVISIONNAME ALPERS FARM BLOCK 001 LOT 0009 SIZE: 5918 TRACT VALUE: .136,Attached Garage,504,Attached,1,"5,918",9,1,,0.1359,,2022,,Central and Unit,Has Fireplace,"2,792",,P-D,IMPROVED RESID LAND,1,1,,,,,,,,,,,,,,,,,,,,
633,82591835,"$2,399,900",$2.40M,4.0,5.0,6148.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/64b1ca31b47567a4068e2abe9a67913d-p_e.jpg,True,False,,False,/homedetails/17211-Snowcreek-Ln-Morrison-CO-80465/82591835_zpid/,ForSale,For Sale (Broker),False,False,False,17211 Snowcreek Ln Morrison CO 80465,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #3627056,RE/MAX Professionals,True,False,False,,2520470340,39.618492,-105.19481,,,,82591835,80465,Morrison,CO,39.618492,-105.19481,2399900.0,,5.0,4.0,6148.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,2369901.0,9929.0,True,,False,False,FOR_SALE,2399900.0,,True,False,False,USD,USA,1354981.0,0.3101239669421488,acres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,108396081,"$1,335,000",$1.34M,3.0,3.0,3262.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/217b8e6de3e51b50590cc55a5d98bc27-p_e.jpg,True,False,,False,/homedetails/7333-Plowsher-Way-Morrison-CO-80465/108396081_zpid/,ForSale,For Sale (Broker),True,False,False,7333 Plowsher Way Morrison CO 80465,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #4709322,HomeSmart,True,False,False,,2542102701,39.582855,-105.24724,3D_HOME,3D Tour,,108396081,80465,Morrison,CO,39.582855,-105.24724,1335000.0,,3.0,3.0,3262.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,1335009.0,5523.0,True,,False,False,FOR_SALE,1335000.0,,True,False,False,USD,USA,924716.0,2.1,acres,,,,,,,,,,,,,,,,,,,8.8,Jefferson County R-1 School District,1.0,2019.0,2019.0,2646.0,2646.0,91869.0,15300.0,48968.0,Jefferson County,616,,,,,Forced Air,,,Ranch,,Good,,,,Single Family,HOMESTEAD FLG 8,"2,646","2,646","4,118",1,1,SECTION 29 TOWNSHIP 05 RANGE 70 QTR SE SUBDIVISIONCD 361635 SUBDIVISIONNAME HOMESTEAD FLG 8 BLOCK LOT 0012 SIZE: 91869 TRACT VALUE: 2.109,Attached Garage,856,Attached,1,"91,869",12,,,2.109,,2022,,,Has Fireplace,"3,262",,,IMPROVED RESID LAND,,1,,,,,,,,,,,,,,,,,,,,
635,13755073,"$2,250,000",$2.25M,4.0,5.0,4026.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/59f6e6d9ced47939de7da5c8547f9bbc-p_e.jpg,True,False,,False,/homedetails/23505-Waynes-Way-Golden-CO-80401/13755073_zpid/,ForSale,For Sale (Broker),False,False,False,23505 Waynes Way Golden CO 80401,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #2712131,Guide Real Estate,True,False,False,,2607016340,39.686752,-105.2661,OPEN_HOUSE,Open: Sun. 1-4pm,,13755073,80401,Golden,CO,39.686752,-105.2661,2250000.0,,5.0,4.0,4026.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,2236666.0,9303.0,True,,False,False,FOR_SALE,2250000.0,,True,False,False,USD,USA,869857.0,0.40500459136822775,acres,True,,Sun. 1-4pm,"[{'open_house_start': 1682280000000, 'open_house_end': 1682290800000}]",,,,,,,,,,,,,,,7.3,Jefferson County R-1 School District,2.0,1997.0,2000.0,2689.0,2689.0,17642.0,13528.0,46927.0,Jefferson County,"1,337",Finished,Partial Finished,1,1,Forced Air,,,,Wood,Good,,,,Single Family,GENESEE RESERVATION AMD MAP,"2,689","1,722","4,729",2,2,SECTION 19 TOWNSHIP 04 RANGE 70 QTR SE SUBDIVISIONCD 277000 SUBDIVISIONNAME GENESEE RESERVATION AMD MAP BLOCK 020 LOT 0013 SIZE: 17642 TRACT VALUE: .405,Attached Garage,703,Attached,1,"17,642",13,20,,0.405,,2022,,,Has Fireplace,"4,026",,MR-1,IMPROVED RESID LAND,3,2,,,,Hot Tub/Jacuzzi,Has Pool,,,,,,,,,,,,,,,
636,123599725,"$849,000",$849K,3.0,3.0,4728.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/cc9aa42ea9a9a713defd1e69aeede472-p_e.jpg,True,False,,False,/homedetails/19323-W-85th-Blf-Arvada-CO-80007/123599725_zpid/,ForSale,For Sale (Broker),False,False,False,19323 W 85th Blf Arvada CO 80007,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #7421847,The Pointe Real Estate Llc,True,False,False,,2611382340,39.85171,-105.21789,PRICE_REDUCTION,"$20,900 (Apr 12)",,123599725,80007,Arvada,CO,39.85171,-105.21789,849000.0,1681282800000.0,3.0,3.0,4728.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,856491.0,3525.0,True,"$20,900 (Apr 12)",False,False,FOR_SALE,849000.0,-20900.0,True,False,False,USD,USA,564858.0,9011.0,sqft,,,,,,,,,,,,,,,,,,,8.0,Jefferson County R-1 School District,1.0,2018.0,2018.0,2364.0,2364.0,9011.0,7605.0,31652.0,Jefferson County,"2,364",,,,,Forced Air,,,Ranch,,Good,,,,Single Family,LEYDEN ROCK SUB FLG 6,"2,364","2,364","5,328",1,1,SECTION 27 TOWNSHIP 02 RANGE 70 QTR NW SUBDIVISIONCD 469995 SUBDIVISIONNAME LEYDEN ROCK SUB FLG NO 6 BLOCK 003 LOT 0011 SIZE: 9011 TRACT VALUE: .207,Attached Garage,600,Attached,1,"9,011",11,3,,0.2069,,2022,,Central and Unit,Has Fireplace,"4,728",,,IMPROVED RESID LAND,,1,,,,,,,,,,,,,,,,,,,,
637,13805426,"$2,200,000",$2.20M,4.0,6.0,5758.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/e1ce7785936d9e1b28351da7d7b6dbbc-p_e.jpg,True,False,,False,/homedetails/7187-Timbers-Dr-Evergreen-CO-80439/13805426_zpid/,ForSale,For Sale (Broker),True,False,False,7187 Timbers Dr Evergreen CO 80439,,,,False,False,False,,2632738109,39.587906,-105.29946,3D_HOME,3D Tour,,13805426,80439,Evergreen,CO,39.587906,-105.29946,2200000.0,,6.0,4.0,5758.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,2173664.0,9097.0,True,,False,False,FOR_SALE,2200000.0,,True,False,False,USD,USA,1305942.0,2.3,acres,,,,,,,,,,,,,,,,,,,8.8,Jefferson County R-1 School District,1.0,1992.0,2002.0,5162.0,5162.0,100188.0,17453.0,73310.0,Jefferson County,,,,1,1,Forced Air,,,Ranch,Frame/Masonry,Above Average,,,,Single Family,TIMBERS ESTATES RESUB,"5,162","5,162","6,046",1,1,SECTION 26 TOWNSHIP 05 RANGE 71 QTR NE SUBDIVISIONCD 753900 SUBDIVISIONNAME TIMBERS ESTATES RESUB BLOCK LOT 0024 SIZE: 100188 TRACT VALUE: 2.300,Attached Garage,884,Attached,1,"100,188",24,,,2.3,,2022,,,Has Fireplace,"5,162",,SR-2,IMPROVED RESID LAND,4,3,,,Ranch,Hot Tub/Jacuzzi,Has Pool,,,,,,,,,,,,,,,
638,13811675,"$799,900",$800K,3.0,3.0,1776.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/c4d9f4944795ad29265c53d9726076e2-p_e.jpg,True,False,,False,/homedetails/8550-W-Quincy-Ave-Littleton-CO-80123/13811675_zpid/,ForSale,For Sale (Broker),False,False,False,8550 W Quincy Ave Littleton CO 80123,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #4328132,RE/MAX ALLIANCE,True,False,False,,2669236340,39.63849,-105.09391,,,,13811675,80123,Littleton,CO,39.63849,-105.09391,799900.0,,3.0,3.0,1776.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,820849.0,2850.0,True,,False,False,FOR_SALE,799900.0,,True,False,False,USD,USA,619594.0,0.5739898989898989,acres,,,,,,,,,,,,,,,,,,,5.4,Jefferson County R-1 School District,1.0,1948.0,1962.0,1782.0,1782.0,25003.0,17279.0,25783.0,Jefferson County,,,,1,1,Forced Air,,,Ranch,Wood,Good,,,,Single Family,,"1,782","1,782","1,782",1,1,SECTION 10 TOWNSHIP 05 RANGE 69 QTR NE SIZE: 25003 VALUE: .574 KEY=006,Detached Garage,"1,704",Detached,1,"25,003",,,,0.574,,2022,,,Has Fireplace,,,A-2,IMPROVED RESID LAND,1,1,,,Ranch,,,,,,,,,,,,,,,,,
639,131684636,"$1,525,000",$1.53M,4.0,5.0,5406.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/32af47ecf0e1caa2f3491e94d5881f6b-p_e.jpg,True,False,,False,/homedetails/3377-S-Newcombe-St-Lakewood-CO-80227/131684636_zpid/,ForSale,For Sale (Broker),False,False,False,3377 S Newcombe St Lakewood CO 80227,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #8345734,HomeSmart Realty,True,False,False,,2828626341,39.65435,-105.11873,,,,131684636,80227,Lakewood,CO,39.65435,-105.11873,1525000.0,,5.0,4.0,5406.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,1525000.0,6309.0,True,,False,False,FOR_SALE,1525000.0,,True,False,False,USD,USA,160555.0,0.29797979797979796,acres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
